alias_tamil,alias_english,tamil,english,alias_tamil_sentence,alias_english_sentence,tamil_sentence,english_sentence
கா2ஸ்,khaas,அரிப்பு,Itch,தொ3ளாம் கா2ஸ் அவெத் தொ3ளொ வேன் மொளொ ஹோனா,doLaam khaas avet doLo vEn moLo hOnaa,கண்ணில் அரிப்பு வந்தால் கண்ணை அதிகம் கசக்கக் கூடாது,"If the eye itches, do not rub the eye too much"
பீப்,peep,சீழ்,Pus,க2ஜ்ஜு ஸுக்குனா ஜியெத் பீப் அவயி,khajju sukkunaa jiyet peep avayi,புண் ஆறவில்லை எனில் சீழ் வரும்,"If the wound does not heal, pus will form"
ஸூஸ்,soos,வீக்கம்,Swell,பாய்ஞ் இன்ட்கெத்தெமாம் ஸுஸ் தொ2வ்தி3யொ,paaynj inTkettemaam sus thovdiyo,காலில் சுளுக்கியதால் வீக்கம் வைத்துவிட்டது,It swelled due to sprain in the leg
ஸுஜ்ஜினி,sujjini,வீக்கம்,Swelling,தொ3ளா சுட்டுர் ஸேத்தெ ஸுஜ்ஜினி தீ3 தி3ன்னும் உன்னொ பொட்3னொ,doLaa cuTTur sEtte sujjini dee dinnum unno poDno,கண்ணைச் சுற்றியுள்ள வீக்கம் இரண்டு நாட்களில் குறைய வேண்டும்,The swelling around the eye should subside in a two days
பு2ப்3னி,phubni,உப்புசம்,Bloat,பு2ப்3னிக் ஜிரா பனி பெவாய்,phubnik jiraa pani pevaay,உப்பசத்திற்கு சீரகத்தண்ணி குடிக்கலாம்,You can drink cumin seeds for bloating
கெ3ட்3டொ3,geDDo,கட்டி,"Tumor, Nugget",தெனொ மெது3டு3 கெ3ட்3டொ3ஹால் மொஜ்ஜி,teno meduDu geDDohaal mojji,அவள் மூளைக் கட்டியால் இறந்தாள்,She died of a brain tumor
பு3ருடொ3,buruDo,கொப்புளம்,Blister,ஜு2கு3 தூ3ர் சலெஹால் பாயிம் பு3ருடொ3 அவ்3டி3யொ,jhugu door calehaal paayim buruDo avDiyo,நீண்ட தூரம் நடந்ததால் காலில் கொப்புளம் வந்தது,Got blister on foot due to long distance walking
கொ4ம்பி3லி,ghombili,புடைப்பு,Bump,மூர் லகெ3த்தெமாம் தொ3ஸ்காம் கொ4ம்பி3லி ஹொய்யொ,moor lagettemaam doskaam ghombili hoyyo,சுத்தியல் பட்டதால் தலையில் புடைப்பு ஏற்பட்டது,Hammer blow caused a bump on the head
கெ3ண்டு3,geNDu,தடிப்பு,Swelling,ஹப்3பு3 சவெ ஹால் ஆங்கு3 பூராக் கெ3ண்டு3 கெ3ண்டு3 ஹொய்யொ,habbu cave haal aanggu pooraak geNDu geNDu hoyyo,பூச்சிக்கடியால் உடலெங்கும் தடிப்பு ஏற்பட்டது,The insect bite caused skin swelling all over the body
தெ4ளிம்,dheLim,"கொசு, பூச்சி கடியால் ஏற்படும் வீக்கம்",Inflammation caused by mosquito and insect bites,பிஸுலொ சவெத் தெ4ளிம் பொட3ய்,pisulo cavet dheLim poDay,கொசு கடித்தால் வீக்கம் உண்டாகும்,Mosquito bites can cause swelling
வோள் பொட3த்தெ,vOL poDatte,பிரம்பினால் முதுகில் விளாசும் போது ஏற்படும் தழும்பு,The scar caused by the rash on the back,வள்டிஹால் ஹனெத்தெமாம் ப3வு பாடுர் வோள் பொள்டி3யொ,vaLTihaal hanettemaam bavu paaTur vOL poLDiyo,மூங்கிலால் அடித்ததில் சிறுவனின் முதுகில் தழும்பு ஏற்பட்டது,The boy got a scar on his back from being hit with a bamboo
ஜெல்லு,jellu,"வாயில் ஊறும் நீர், எச்சில், ஜொள்ளு",Drool,தோனும் ஜெல்லு அவரியொ களானாத்தக் நிஞ்ஜிரஸ்,tOnum jellu avariyo kaLaanaattak ninjjiras,வாயில் எச்சில் வருவது தெரியாமல் தூங்குகிறான்,He sleeps without realizing that his mouth is drooling
ஸ்யினி,syini,"வாயில் ஊறும் நீர், எச்சில், ஜொள்ளு",Drool,தெனொ கு3ள்ளெயொ ஸியெத்திக்காம் ஸ்யினி ஸொடெ3ஸி,teno guLLeyo siyettikkaam syini soDesi,அவன் இனிப்பை பார்த்ததும் ஜொள்ளு விட்டான்,He drooled when he saw the dessert
சிவ்டொ,civTo,பீளை (கண் அழுக்கு),"Eye rheum, Eye gound, Eye gunk, Sleep crust",மத்திம் க2ளெத் தொ3ளாம் சிவ்டொ அவயி,mattim khaLet doLaam civTo avayi,மண்ணில் விளையாடினால் கண்ணில் பீளை வரும்,Playing in the dirt can cause eye rheum
தூ3வு,doovu,பீளை (கண் அழுக்கு),"Eye rheum, Eye gound, Eye gunk, Sleep crust",தோன் மொஸி து4வத்தவேள் தூ3வுக் பொஸி தூ4வ்,tOn mosi dhuvattavEL doovuk posi dhoov,முகம் கழுவும் போது பீளையை தேய்த்து கழுவு,"While washing the face, wash the sleep crust well"
பிஞ்ஜு,pinjju,குரும்பி (காது அழுக்கு),"Ear rheum, Ear wax",ஆங்கு3 து4வ்தி கான் பொஸுல்னா ஜியெத் கானும் பிஞ்ஜு அவயி,aanggu dhuvti kaan posulnaa jiyet kaanum pinjju avayi,குளித்துவிட்டு காதை சுத்தம் செய்யாவிட்டால் காதில் குரும்பி வரும்,"If you don't clean your ears after taking a bath, you will get wax in your ears"
மெயின்,meyin,குரும்பி (காது அழுக்கு),"Ear rheum, Ear wax",கானு மெயினுக் கபு3ஸு ஹால் ஹெட்3னொ,kaanu meyinuk kabusu haal heDno,காது குரும்பியை பஞ்சினால் எடுக்க வேண்டும்,Ear wax should be removed with a cotton swab
கீட்,keeT,பற்களில் இருக்கும் கறை,Stain on teeth,தூ4ம்பான் தய்லியெத் தா3து3ம் கீட் ப4ந்தா3ய்,dhoompaan tayliyet daadum keeT bhandaay,புகையிலையை மென்றால் பற்களில் கறை ஏற்படும்,Chewing tobacco can stain teeth
பொ2லி,pholi,முகப்பரு,Pimple,ஜாண ஒர்ஸும் தோனும் பொ2லி அவஸு,jaaNa orsum tOnum pholi avasu,இளம் வயதில் முகத்தில் பரு வருகிறது,Pimples appear on the face at a young age
பு2லாபு2லி,phulaaphuli,"பால்பரு, பாலுண்ணி, மரு","White Bumps, Skin Tags",பு2லாபு2லி ஆங்கு3ர் கோட் பயெத் அவாய்,phulaaphuli aanggur kOT payet avaay,பாலுண்ணி உடலின் எந்த பகுதியிலும் தோன்றலாம்,White Bumps can appear on any part of the body
திமுர்,timur,மரத்துப்போதல்,Numbness,"மொன்ட்சிலி பி3ஸி ஹொதெ3ஹால், பாய்ஞ் திமுர் தெ4ஜ்ஜொ !!","monTcili bisi hodehaal, paaynj timur dhejjo !!","மடக்கிக் கொண்டு அமர்ந்திருந்ததால், கால்கள் மரத்துப் போயின !!",Legs went numb as I was sitting folded up !!
வச்சம்,vaccam,ஊனம்,"Handicap, Crippled",தெகொ3 ஜைனொ பாய்ஞ் வச்சம்கன் ஸே,tego jaino paaynj vaccamkan sE,அவனுக்கு வலது கால் ஊனமாக உள்ளது,He has a crippled right leg
இன்ட்கினி,inTkini,சுளுக்கு,Sprain,ஸோபானாம் ர்ஹீ பொடெ3ஹால் பாய்ஞ் இன்ட்கிள்டி3யொ,sOpaanaam rhee poDehaal paaynj inTkiLDiyo,மாடிப்படியில் இருந்து தவறி விழுந்ததால் கால் சுளுக்கு ஏற்பட்டது,He sprained his leg after falling down the stairs
ஹுப்3ப3ஸ்,hubbas,"மூச்சடைத்தல், மூச்சுத்திணறல்","Suffocation, Out of breath, Flounder",பனிம் பு3டெ3த் ஹுப்3ப3ஸ் பொடா3ய்,panim buDet hubbas poDaay,தண்ணீரில் மூழ்கினால் மூச்சுத்திணறல் ஏற்படும்,Immersion in water can cause suffocation
ஹோங்கு3,hOnggu,"தூக்கம், உறக்கம்",Sleep,சார் கெ4ண்டாக் ஹுடெ3 ப2ராது ஹோங்கு3 அவெனி,caar gheNTaak huDe pharaatu hOnggu aveni,நான்கு மணிக்கு எழுந்தபின் தூக்கம் வரவில்லை,"After waking up at four o'clock, I couldn't sleep"
நீஞ்ஜு,neenjju,"தூக்கம், உறக்கம்",Sleep,தெ2வ்டெ3தெனு நீஞ்ஜும் வத்த கெரஸுன்,thevDetenu neenjjum vatta kerasun,சிலர் தூக்கத்தில் பேசுவார்கள்,Some people talk in their sleep
ஸைனி,saini,"தூக்கம், உறக்கம்",Sleep,ஹத்3து3 ஸைனிம் தெங்கொ3 கொன்கீ ஹுட3ட்டியா,haddu sainim tenggo konkee huDaTTiyaa,அரை தூக்கத்தில் அவரை யாரோ எழுப்பி விட்டனர்,Someone woke him up half asleep
ஸொவ்னொ,sovno,கனவு,Dream,ஸொவ்னாம் ஸாப் அவெத் மெல்லொ தா4க் கெரஸ்,sovnaam saap avet mello dhaak keras,கனவில் பாம்பு வந்தால் கூட பயமாக இருக்கிறது,A snake in a dream is also scary
ர்ஹப்னொ,rhapno,"நனவு, நிஜம், யதார்த்தம்","Consciousness, Reality",ஸொவ்னொ தெ3க்கெயொ பி2ஜ்ஜாய்! ர்ஹப்னாக் ஆவ் !!,sovno dekkeyo phijjaay! rhapnaak aav !!,கனவு கண்டது போதும்! நிஜத்துக்கு வா!!,Enough dreaming ! Come to reality !!
தொ3ளாம்பனி,doLaampani,கண்ணீர்,Tears,அத்தொ தொ3ளாம்பனி க2டி3 காய் பிர்ஜனம்?,atto doLaampani khaDi kaay pirjanam?,இப்போது கண்ணீர் விட்டு என்ன பயன்?,What is the use of tears now?
மஞ்ஜன் பு4ர்கோ,manjjan bhurkO,பற்பொடி,Tooth Powder,முது3ல்லொ அஸ்கி ராக்கின் மீட் கவ்லி மஞ்ஜன் பு4ர்கொகன் வவ்ரன்,mudullo aski raakkin meeT kavli manjjan bhurkokan vavran,முன்பெல்லாம் சாம்பலையும் உப்பையும் கலந்து பற்பொடியாகப் பயன்படுத்துவார்கள்,Earlier they used ash and salt as tooth powder
மஞ்ஜன் கெ3ஸி,manjjan gesi,பற்பசை,Tooth paste,தா3த் அம்பு3லனிக் மெனி மஞ்ஜன் கெ3ஸி அப்3ப3ரஸ்,daat ambulanik meni manjjan gesi abbaras,பல் கூச்சத்திற்கு என்று பற்பசை கிடைக்கிறது,Toothpaste is available for sensitive teeth
மஞ்ஜன் க2ட்டி,manjjan khaTTi,பற்குச்சி,Tooth Brush,ஒண்டெ மஞ்ஜன் க2ட்டி தீ2ன் ம்ஹடொ3 லெந்துஸ் வவ்ருனொ,oNTe manjjan khaTTi theen mhaDo lentus vavruno,ஒரு பற்குச்சியை மூன்று மாதம் தான் பயன்படுத்த வேண்டும்,A toothbrush should only be used for three months
ஆங்கு3 து4வத்தெ,aanggu dhuvatte,குளித்தல்,Bathing,ஆங்கு3 து4வ்தி கா2த்தெ சொக்கட் வட்கெ,aanggu dhuvti khaatte cokkaT vaTke,குளித்த பின் சாப்பிடுவது நல்ல பழக்கம்,It is a good habit to eat after taking a bath
நெத்3தி3 கெரத்தெ,neddi keratte,குளித்தல்,Bathing,ஒஜனானுன் ராதி3ம் நெத்3தி3 கெரஸுன்,ojanaanun raadim neddi kerasun,சிலர் இரவில் குளிப்பார்கள்,Some people bathe at night
பு3ட3த்தெ,buDatte,தலைக் குளித்தல்,Head bathing,ஹூனு கலமு நிச்சு பு3ட3த்தெ ப3ரொ3,hoonu kalamu niccu buDatte baro,வெயில் காலத்தில் தினமும் தலைக்கு குளிப்பது நல்லது,It is good to take a daily head bath during summer
ந்ஹவன் க4ல்லத்தெ,nhavan ghallatte,எண்ணெய் தேய்த்துக் குளிப்பது,Oil bathing,வாரும் ஒண்டால் தி3 ந்ஹவன் க4ல்லத்தெ ப3ரொ3,vaarum oNTaal di nhavan ghallatte baro,வாரம் ஒரு முறையாவது எண்ணெய் தேய்த்துக் குளிப்பது நல்லது,It is good to have an oil bath at least once a week
ஒண்ட்கினி,oNTkini,நடுக்கம்,"Shiver, Tremble, Quiver",தெனொ ககொ3 இஸொ ஒண்ட்கரியொ?,teno kago iso oNTkariyo?,அவன் ஏன் இப்படி நடுங்குகிறான்?,Why is he shivering like this?
க2ருடொ3,kharuDo,"சவுக்காரம், சோப்பு",Soap,க2ருடா3க் பொ3து3லு நிளமு பெ3ளா பீட் தய்லி ஆங்கு3 து4வாய்,kharuDaak bodulu niLamu beLaa peeT tayli aanggu dhuvaay,சவுக்காரத்திற்கு பதிலாக பயத்தம் மாவை போட்டு குளிக்கலாம்,"Instead of soap, you can take a bath using green gram powder"
க்ஷருடொ3,ksharuDo,"சவுக்காரம், சோப்பு",Soap,தேலு சிகு3ட்டொ ஜாத்தக் க்ஷருடொ3 தகி ஹாத் து4வொ,tElu ciguTTo jaattak ksharuDo taki haat dhuvo,எண்ணெய் பிசுபிசுப்பு போக சவுக்காரம் போட்டு கை கழுவுங்கள்,Wash hands with soap to remove stickiness
நுரு,nuru,நுரை,Foam,பொ3ட்டாக் தக3ரியொ க2ருடா3ம் நுரு அவனி,boTTaak tagariyo kharuDaam nuru avani,துணிக்கு போடும் சவுக்காரத்தில் நுரை வருவதில்லை,Detergent soap does not foam
போ2ஸு,phOsu,நுரை,Foam,மீடு3 பனிம் க2ருடா3ம் போ2ஸு அவ்னா,meeDu panim kharuDaam phOsu avnaa,உப்புத்தண்ணீரில் சவுக்காரத்தில் நுரை வராது,Soap does not foam in salt water
பி2னு,phinu,நுரை,Foam,நெத்3தி3ம் பனி பி2னு ஸெரொ த4மரஸி,neddim pani phinu sero dhamarasi,ஆற்றில் தண்ணீர் நுரையுடன் ஓடுகிறது,The water in the river flows with foam
பொள்ஸொ குஸ்கத்தெ,poLso kuskatte,பச்சை குத்துதல்,Tattoo,ஜு2கு3 ருஸ்யகெரின் அபுல் ஆங்கு3ம் பொள்ஸொ குஸ்கில்ராஸி,jhugu rusyakerin apul aanggum poLso kuskilraasi,பல ரஷ்யர்கள் தங்கள் உடலில் பச்சை குத்தியுள்ளனர்,Many Russians have tattoos on their bodies
இந்த்3ரியம்,indriyam,"புலன், உணர்வு",Sense,பஞ்சூ இந்த்3ரிய்முக் அண்சத்தெனூஸ் ஞானி,panjcoo indriymuk aNcattenoos njaani,ஐந்து புலன்களை அடக்குபவரே ஞானி,A wise man is one who subdues the five senses
ஜட3ம்,jaDam,"அறிவற்ற, உணர்வற்ற",Senseless,ஸுரத் ந்ஹாத்தெனு ஜட3முக் ஸமான்,surat nhaattenu jaDamuk samaan,ரோஷம் இல்லாதவர் உணர்வற்றவனுக்கு சமம்,A person without anger equals an insensible person
